LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,Value,Change,Flag Codes
TUR,CLI,AMPLITUD,LTRENDIDX,M,2003-02,98.82246,,
TUR,CLI,AMPLITUD,LTRENDIDX,M,2003-03,98.54501,,
TUR,CLI,AMPLITUD,LTRENDIDX,M,2003-04,98.59405,,
TUR,CLI,AMPLITUD,LTRENDIDX,M,2003-05,98.9546,,
TUR,CLI,AMPLITUD,LTRENDIDX,M,2003-06,99.49594,,
TUR,CLI,AMPLITUD,LTRENDIDX,M,2003-07,100.1096,,
TUR,CLI,AMPLITUD,LTRENDIDX,M,2003-08,100.7615,,
TUR,CLI,AMPLITUD,LTRENDIDX,M,2003-09,101.414,,
TUR,CLI,AMPLITUD,LTRENDIDX,M,2003-10,102.0187,,
TUR,CLI,AMPLITUD,LTRENDIDX,M,2003-11,102.4564,,
TUR,CLI,AMPLITUD,LTRENDIDX,M,2003-12,102.6469,,
TUR,CLI,AMPLITUD,LTRENDIDX,M,2004-01,102.5757,,
TUR,CLI,AMPLITUD,LTRENDIDX,M,2004-02,102.3211,,
TUR,CLI,AMPLITUD,LTRENDIDX,M,2004-03,101.9521,,
TUR,CLI,AMPLITUD,LTRENDIDX,M,2004-04,101.5756,,
TUR,CLI,AMPLITUD,LTRENDIDX,M,2004-05,101.2699,,
TUR,CLI,AMPLITUD,LTRENDIDX,M,2004-06,101.1063,,
TUR,CLI,AMPLITUD,LTRENDIDX,M,2004-07,101.1112,,
TUR,CLI,AMPLITUD,LTRENDIDX,M,2004-08,101.2651,,
TUR,CLI,AMPLITUD,LTRENDIDX,M,2004-09,101.5326,,
TUR,CLI,AMPLITUD,LTRENDIDX,M,2004-10,101.8163,,
TUR,CLI,AMPLITUD,LTRENDIDX,M,2004-11,102.0256,,
TUR,CLI,AMPLITUD,LTRENDIDX,M,2004-12,102.1195,,
TUR,CLI,AMPLITUD,LTRENDIDX,M,2005-01,102.0167,,
TUR,CLI,AMPLITUD,LTRENDIDX,M,2005-02,101.721,,
TUR,CLI,AMPLITUD,LTRENDIDX,M,2005-03,101.2759,,
TUR,CLI,AMPLITUD,LTRENDIDX,M,2005-04,100.7839,,
TUR,CLI,AMPLITUD,LTRENDIDX,M,2005-05,100.3616,,
TUR,CLI,AMPLITUD,LTRENDIDX,M,2005-06,100.1249,,
TUR,CLI,AMPLITUD,LTRENDIDX,M,2005-07,100.1561,,
TUR,CLI,AMPLITUD,LTRENDIDX,M,2005-08,100.4036,,
TUR,CLI,AMPLITUD,LTRENDIDX,M,2005-09,100.7667,,
TUR,CLI,AMPLITUD,LTRENDIDX,M,2005-10,101.1162,,
TUR,CLI,AMPLITUD,LTRENDIDX,M,2005-11,101.3272,,
TUR,CLI,AMPLITUD,LTRENDIDX,M,2005-12,101.3519,,
TUR,CLI,AMPLITUD,LTRENDIDX,M,2006-01,101.2313,,
TUR,CLI,AMPLITUD,LTRENDIDX,M,2006-02,101.0299,,
TUR,CLI,AMPLITUD,LTRENDIDX,M,2006-03,100.7995,,
TUR,CLI,AMPLITUD,LTRENDIDX,M,2006-04,100.5753,,
TUR,CLI,AMPLITUD,LTRENDIDX,M,2006-05,100.3704,,
TUR,CLI,AMPLITUD,LTRENDIDX,M,2006-06,100.1886,,
TUR,CLI,AMPLITUD,LTRENDIDX,M,2006-07,100.0529,,
TUR,CLI,AMPLITUD,LTRENDIDX,M,2006-08,100.0828,,
TUR,CLI,AMPLITUD,LTRENDIDX,M,2006-09,100.2871,,
TUR,CLI,AMPLITUD,LTRENDIDX,M,2006-10,100.6335,,
TUR,CLI,AMPLITUD,LTRENDIDX,M,2006-11,101.0777,,
TUR,CLI,AMPLITUD,LTRENDIDX,M,2006-12,101.5094,,
TUR,CLI,AMPLITUD,LTRENDIDX,M,2007-01,101.8239,,
TUR,CLI,AMPLITUD,LTRENDIDX,M,2007-02,101.9354,,
TUR,CLI,AMPLITUD,LTRENDIDX,M,2007-03,101.9158,,
TUR,CLI,AMPLITUD,LTRENDIDX,M,2007-04,101.8743,,
TUR,CLI,AMPLITUD,LTRENDIDX,M,2007-05,101.9276,,
TUR,CLI,AMPLITUD,LTRENDIDX,M,2007-06,102.2037,,
TUR,CLI,AMPLITUD,LTRENDIDX,M,2007-07,102.6678,,
TUR,CLI,AMPLITUD,LTRENDIDX,M,2007-08,103.1774,,
TUR,CLI,AMPLITUD,LTRENDIDX,M,2007-09,103.6773,,
TUR,CLI,AMPLITUD,LTRENDIDX,M,2007-10,104.0996,,
TUR,CLI,AMPLITUD,LTRENDIDX,M,2007-11,104.4005,,
TUR,CLI,AMPLITUD,LTRENDIDX,M,2007-12,104.5254,,
TUR,CLI,AMPLITUD,LTRENDIDX,M,2008-01,104.4267,,
TUR,CLI,AMPLITUD,LTRENDIDX,M,2008-02,104.0517,,
TUR,CLI,AMPLITUD,LTRENDIDX,M,2008-03,103.3448,,
TUR,CLI,AMPLITUD,LTRENDIDX,M,2008-04,102.3978,,
TUR,CLI,AMPLITUD,LTRENDIDX,M,2008-05,101.2336,,
TUR,CLI,AMPLITUD,LTRENDIDX,M,2008-06,99.80588,,
TUR,CLI,AMPLITUD,LTRENDIDX,M,2008-07,98.06007,,
TUR,CLI,AMPLITUD,LTRENDIDX,M,2008-08,96.00788,,
TUR,CLI,AMPLITUD,LTRENDIDX,M,2008-09,93.72992,,
TUR,CLI,AMPLITUD,LTRENDIDX,M,2008-10,91.56129,,
TUR,CLI,AMPLITUD,LTRENDIDX,M,2008-11,89.99378,,
TUR,CLI,AMPLITUD,LTRENDIDX,M,2008-12,89.36381,,
TUR,CLI,AMPLITUD,LTRENDIDX,M,2009-01,89.68171,,
TUR,CLI,AMPLITUD,LTRENDIDX,M,2009-02,90.7935,,
TUR,CLI,AMPLITUD,LTRENDIDX,M,2009-03,92.45036,,
TUR,CLI,AMPLITUD,LTRENDIDX,M,2009-04,94.32266,,
TUR,CLI,AMPLITUD,LTRENDIDX,M,2009-05,96.07122,,
TUR,CLI,AMPLITUD,LTRENDIDX,M,2009-06,97.4612,,
TUR,CLI,AMPLITUD,LTRENDIDX,M,2009-07,98.44356,,
TUR,CLI,AMPLITUD,LTRENDIDX,M,2009-08,99.12788,,
TUR,CLI,AMPLITUD,LTRENDIDX,M,2009-09,99.65298,,
TUR,CLI,AMPLITUD,LTRENDIDX,M,2009-10,100.0839,,
TUR,CLI,AMPLITUD,LTRENDIDX,M,2009-11,100.4638,,
TUR,CLI,AMPLITUD,LTRENDIDX,M,2009-12,100.7952,,
TUR,CLI,AMPLITUD,LTRENDIDX,M,2010-01,101.0541,,
TUR,CLI,AMPLITUD,LTRENDIDX,M,2010-02,101.1917,,
TUR,CLI,AMPLITUD,LTRENDIDX,M,2010-03,101.2593,,
TUR,CLI,AMPLITUD,LTRENDIDX,M,2010-04,101.2704,,
TUR,CLI,AMPLITUD,LTRENDIDX,M,2010-05,101.2556,,
TUR,CLI,AMPLITUD,LTRENDIDX,M,2010-06,101.298,,
TUR,CLI,AMPLITUD,LTRENDIDX,M,2010-07,101.4163,,
TUR,CLI,AMPLITUD,LTRENDIDX,M,2010-08,101.6009,,
TUR,CLI,AMPLITUD,LTRENDIDX,M,2010-09,101.7631,,
TUR,CLI,AMPLITUD,LTRENDIDX,M,2010-10,101.8964,,
TUR,CLI,AMPLITUD,LTRENDIDX,M,2010-11,102.0167,,
TUR,CLI,AMPLITUD,LTRENDIDX,M,2010-12,102.14,,
TUR,CLI,AMPLITUD,LTRENDIDX,M,2011-01,102.2288,,
TUR,CLI,AMPLITUD,LTRENDIDX,M,2011-02,102.1343,,
TUR,CLI,AMPLITUD,LTRENDIDX,M,2011-03,101.9751,,
TUR,CLI,AMPLITUD,LTRENDIDX,M,2011-04,101.7544,,
TUR,CLI,AMPLITUD,LTRENDIDX,M,2011-05,101.5013,,
TUR,CLI,AMPLITUD,LTRENDIDX,M,2011-06,101.2807,,
TUR,CLI,AMPLITUD,LTRENDIDX,M,2011-07,101.1559,,
TUR,CLI,AMPLITUD,LTRENDIDX,M,2011-08,101.1445,,
TUR,CLI,AMPLITUD,LTRENDIDX,M,2011-09,101.209,,
TUR,CLI,AMPLITUD,LTRENDIDX,M,2011-10,101.2493,,
TUR,CLI,AMPLITUD,LTRENDIDX,M,2011-11,101.2745,,
TUR,CLI,AMPLITUD,LTRENDIDX,M,2011-12,101.2628,,
TUR,CLI,AMPLITUD,LTRENDIDX,M,2012-01,101.2456,,
TUR,CLI,AMPLITUD,LTRENDIDX,M,2012-02,101.2403,,
TUR,CLI,AMPLITUD,LTRENDIDX,M,2012-03,101.1613,,
TUR,CLI,AMPLITUD,LTRENDIDX,M,2012-04,100.9743,,
TUR,CLI,AMPLITUD,LTRENDIDX,M,2012-05,100.7618,,
TUR,CLI,AMPLITUD,LTRENDIDX,M,2012-06,100.5505,,
TUR,CLI,AMPLITUD,LTRENDIDX,M,2012-07,100.3812,,
TUR,CLI,AMPLITUD,LTRENDIDX,M,2012-08,100.2463,,
TUR,CLI,AMPLITUD,LTRENDIDX,M,2012-09,100.1481,,
TUR,CLI,AMPLITUD,LTRENDIDX,M,2012-10,100.082,,
TUR,CLI,AMPLITUD,LTRENDIDX,M,2012-11,100.0836,,
TUR,CLI,AMPLITUD,LTRENDIDX,M,2012-12,100.1789,,
TUR,CLI,AMPLITUD,LTRENDIDX,M,2013-01,100.3851,,
TUR,CLI,AMPLITUD,LTRENDIDX,M,2013-02,100.6609,,
TUR,CLI,AMPLITUD,LTRENDIDX,M,2013-03,100.9227,,
TUR,CLI,AMPLITUD,LTRENDIDX,M,2013-04,101.0807,,
TUR,CLI,AMPLITUD,LTRENDIDX,M,2013-05,101.1248,,
TUR,CLI,AMPLITUD,LTRENDIDX,M,2013-06,101.0689,,
TUR,CLI,AMPLITUD,LTRENDIDX,M,2013-07,100.9062,,
TUR,CLI,AMPLITUD,LTRENDIDX,M,2013-08,100.6947,,
TUR,CLI,AMPLITUD,LTRENDIDX,M,2013-09,100.4663,,
TUR,CLI,AMPLITUD,LTRENDIDX,M,2013-10,100.1866,,
TUR,CLI,AMPLITUD,LTRENDIDX,M,2013-11,99.85336,,
TUR,CLI,AMPLITUD,LTRENDIDX,M,2013-12,99.54815,,
TUR,CLI,AMPLITUD,LTRENDIDX,M,2014-01,99.37372,,
TUR,CLI,AMPLITUD,LTRENDIDX,M,2014-02,99.40793,,
TUR,CLI,AMPLITUD,LTRENDIDX,M,2014-03,99.62635,,
TUR,CLI,AMPLITUD,LTRENDIDX,M,2014-04,99.92734,,
TUR,CLI,AMPLITUD,LTRENDIDX,M,2014-05,100.2087,,
TUR,CLI,AMPLITUD,LTRENDIDX,M,2014-06,100.4075,,
TUR,CLI,AMPLITUD,LTRENDIDX,M,2014-07,100.533,,
TUR,CLI,AMPLITUD,LTRENDIDX,M,2014-08,100.6326,,
TUR,CLI,AMPLITUD,LTRENDIDX,M,2014-09,100.7339,,
TUR,CLI,AMPLITUD,LTRENDIDX,M,2014-10,100.7977,,
TUR,CLI,AMPLITUD,LTRENDIDX,M,2014-11,100.8069,,
TUR,CLI,AMPLITUD,LTRENDIDX,M,2014-12,100.7572,,
TUR,CLI,AMPLITUD,LTRENDIDX,M,2015-01,100.6479,,
TUR,CLI,AMPLITUD,LTRENDIDX,M,2015-02,100.4484,,
TUR,CLI,AMPLITUD,LTRENDIDX,M,2015-03,100.1581,,
TUR,CLI,AMPLITUD,LTRENDIDX,M,2015-04,99.81949,,
TUR,CLI,AMPLITUD,LTRENDIDX,M,2015-05,99.4553,,
TUR,CLI,AMPLITUD,LTRENDIDX,M,2015-06,99.11206,,
TUR,CLI,AMPLITUD,LTRENDIDX,M,2015-07,98.91216,,
TUR,CLI,AMPLITUD,LTRENDIDX,M,2015-08,98.82684,,
TUR,CLI,AMPLITUD,LTRENDIDX,M,2015-09,98.83263,,
TUR,CLI,AMPLITUD,LTRENDIDX,M,2015-10,98.90329,,
TUR,CLI,AMPLITUD,LTRENDIDX,M,2015-11,98.9689,,
TUR,CLI,AMPLITUD,LTRENDIDX,M,2015-12,98.96196,,
TUR,CLI,AMPLITUD,LTRENDIDX,M,2016-01,98.87944,,
TUR,CLI,AMPLITUD,LTRENDIDX,M,2016-02,98.81701,,
TUR,CLI,AMPLITUD,LTRENDIDX,M,2016-03,98.87885,,
TUR,CLI,AMPLITUD,LTRENDIDX,M,2016-04,99.05098,,
TUR,CLI,AMPLITUD,LTRENDIDX,M,2016-05,99.27635,,
TUR,CLI,AMPLITUD,LTRENDIDX,M,2016-06,99.50266,,
TUR,CLI,AMPLITUD,LTRENDIDX,M,2016-07,99.70802,,
TUR,CLI,AMPLITUD,LTRENDIDX,M,2016-08,99.90528,,
TUR,CLI,AMPLITUD,LTRENDIDX,M,2016-09,100.1057,,
TUR,CLI,AMPLITUD,LTRENDIDX,M,2016-10,100.2669,,
TUR,CLI,AMPLITUD,LTRENDIDX,M,2016-11,100.3846,,
TUR,CLI,AMPLITUD,LTRENDIDX,M,2016-12,100.4794,,
TUR,CLI,AMPLITUD,LTRENDIDX,M,2017-01,100.6074,,
TUR,CLI,AMPLITUD,LTRENDIDX,M,2017-02,100.8316,,
TUR,CLI,AMPLITUD,LTRENDIDX,M,2017-03,101.1027,,
TUR,CLI,AMPLITUD,LTRENDIDX,M,2017-04,101.408,,
TUR,CLI,AMPLITUD,LTRENDIDX,M,2017-05,101.7844,,
TUR,CLI,AMPLITUD,LTRENDIDX,M,2017-06,102.2466,,
TUR,CLI,AMPLITUD,LTRENDIDX,M,2017-07,102.7456,,
TUR,CLI,AMPLITUD,LTRENDIDX,M,2017-08,103.1722,,
TUR,CLI,AMPLITUD,LTRENDIDX,M,2017-09,103.4482,,
TUR,CLI,AMPLITUD,LTRENDIDX,M,2017-10,103.5315,,
TUR,CLI,AMPLITUD,LTRENDIDX,M,2017-11,103.4572,,
TUR,CLI,AMPLITUD,LTRENDIDX,M,2017-12,103.2715,,
TUR,CLI,AMPLITUD,LTRENDIDX,M,2018-01,103.0053,,
TUR,CLI,AMPLITUD,LTRENDIDX,M,2018-02,102.5838,,
TUR,CLI,AMPLITUD,LTRENDIDX,M,2018-03,101.9643,,
TUR,CLI,AMPLITUD,LTRENDIDX,M,2018-04,101.137,,
TUR,CLI,AMPLITUD,LTRENDIDX,M,2018-05,100.1175,,
TUR,CLI,AMPLITUD,LTRENDIDX,M,2018-06,98.95183,,
TUR,CLI,AMPLITUD,LTRENDIDX,M,2018-07,97.71395,,
TUR,CLI,AMPLITUD,LTRENDIDX,M,2018-08,96.52832,,
TUR,CLI,AMPLITUD,LTRENDIDX,M,2018-09,95.62833,,
TUR,CLI,AMPLITUD,LTRENDIDX,M,2018-10,95.16537,,
TUR,CLI,AMPLITUD,LTRENDIDX,M,2018-11,95.14297,,
TUR,CLI,AMPLITUD,LTRENDIDX,M,2018-12,95.36498,,
TUR,CLI,AMPLITUD,LTRENDIDX,M,2019-01,95.69825,,
TUR,CLI,AMPLITUD,LTRENDIDX,M,2019-02,96.0656,,
TUR,CLI,AMPLITUD,LTRENDIDX,M,2019-03,96.4116,,
TUR,CLI,AMPLITUD,LTRENDIDX,M,2019-04,96.70385,,
TUR,CLI,AMPLITUD,LTRENDIDX,M,2019-05,96.95091,,
TUR,CLI,AMPLITUD,LTRENDIDX,M,2019-06,97.22844,,
TUR,CLI,AMPLITUD,LTRENDIDX,M,2019-07,97.57986,,
TUR,CLI,AMPLITUD,LTRENDIDX,M,2019-08,98.03957,,
TUR,CLI,AMPLITUD,LTRENDIDX,M,2019-09,98.55736,,
TUR,CLI,AMPLITUD,LTRENDIDX,M,2019-10,99.11201,,
TUR,CLI,AMPLITUD,LTRENDIDX,M,2019-11,99.61405,,
TUR,CLI,AMPLITUD,LTRENDIDX,M,2019-12,100.0186,,
TUR,CLI,AMPLITUD,LTRENDIDX,M,2020-01,100.2593,,
TUR,CLI,AMPLITUD,LTRENDIDX,M,2020-02,100.324,,
TUR,CLI,AMPLITUD,LTRENDIDX,M,2020-03,97.81952,,
TUR,CLI,AMPLITUD,LTRENDIDX,M,2020-04,76.69778,,
TUR,CLI,AMPLITUD,LTRENDIDX,M,2020-05,89.27998,,
TUR,CLI,AMPLITUD,LTRENDIDX,M,2020-06,97.99209,,
TUR,CLI,AMPLITUD,LTRENDIDX,M,2020-07,100.5841,,
TUR,CLI,AMPLITUD,LTRENDIDX,M,2020-08,100.7751,,
TUR,CLI,AMPLITUD,LTRENDIDX,M,2020-09,100.7844,,
TUR,CLI,AMPLITUD,LTRENDIDX,M,2020-10,100.6985,,
TUR,CLI,AMPLITUD,LTRENDIDX,M,2020-11,100.5471,,
TUR,CLI,AMPLITUD,LTRENDIDX,M,2020-12,100.4142,,
TUR,CLI,AMPLITUD,LTRENDIDX,M,2021-01,100.3607,,
TUR,CLI,AMPLITUD,LTRENDIDX,M,2021-02,100.4304,,
TUR,CLI,AMPLITUD,LTRENDIDX,M,2021-03,100.595,,
TUR,CLI,AMPLITUD,LTRENDIDX,M,2021-04,100.785,,
TUR,CLI,AMPLITUD,LTRENDIDX,M,2021-05,101.0075,,
TUR,CLI,AMPLITUD,LTRENDIDX,M,2021-06,101.2538,,
TUR,CLI,AMPLITUD,LTRENDIDX,M,2021-07,101.5212,,
TUR,CLI,AMPLITUD,LTRENDIDX,M,2021-08,101.7576,,
TUR,CLI,AMPLITUD,LTRENDIDX,M,2021-09,101.9376,,
TUR,CLI,AMPLITUD,LTRENDIDX,M,2021-10,102.0245,,
TUR,CLI,AMPLITUD,LTRENDIDX,M,2021-11,102.0083,,
TUR,CLI,AMPLITUD,LTRENDIDX,M,2021-12,101.8882,,
TUR,CLI,AMPLITUD,LTRENDIDX,M,2022-01,101.658,,
TUR,CLI,AMPLITUD,LTRENDIDX,M,2022-02,101.3502,,
TUR,CLI,AMPLITUD,LTRENDIDX,M,2022-03,100.9986,,
TUR,CLI,AMPLITUD,LTRENDIDX,M,2022-04,100.6276,,
TUR,CLI,AMPLITUD,LTRENDIDX,M,2022-05,100.2462,,
TUR,CLI,AMPLITUD,LTRENDIDX,M,2022-06,99.87477,,
TUR,CLI,AMPLITUD,LTRENDIDX,M,2022-07,99.55407,,
TUR,CLI,AMPLITUD,LTRENDIDX,M,2022-08,99.31323,,
TUR,CLI,AMPLITUD,LTRENDIDX,M,2022-09,99.11723,,
CHL,CLI,AMPLITUD,LTRENDIDX,M,1996-01,101.5077,,
CHL,CLI,AMPLITUD,LTRENDIDX,M,1996-02,101.7328,,
CHL,CLI,AMPLITUD,LTRENDIDX,M,1996-03,101.9308,,
CHL,CLI,AMPLITUD,LTRENDIDX,M,1996-04,102.1117,,
CHL,CLI,AMPLITUD,LTRENDIDX,M,1996-05,102.2703,,
CHL,CLI,AMPLITUD,LTRENDIDX,M,1996-06,102.397,,
CHL,CLI,AMPLITUD,LTRENDIDX,M,1996-07,102.458,,
CHL,CLI,AMPLITUD,LTRENDIDX,M,1996-08,102.4555,,
CHL,CLI,AMPLITUD,LTRENDIDX,M,1996-09,102.4449,,
CHL,CLI,AMPLITUD,LTRENDIDX,M,1996-10,102.452,,
CHL,CLI,AMPLITUD,LTRENDIDX,M,1996-11,102.4695,,
CHL,CLI,AMPLITUD,LTRENDIDX,M,1996-12,102.5245,,
CHL,CLI,AMPLITUD,LTRENDIDX,M,1997-01,102.6322,,
CHL,CLI,AMPLITUD,LTRENDIDX,M,1997-02,102.7369,,
CHL,CLI,AMPLITUD,LTRENDIDX,M,1997-03,102.7996,,
CHL,CLI,AMPLITUD,LTRENDIDX,M,1997-04,102.8442,,
CHL,CLI,AMPLITUD,LTRENDIDX,M,1997-05,102.8854,,
CHL,CLI,AMPLITUD,LTRENDIDX,M,1997-06,102.9147,,
CHL,CLI,AMPLITUD,LTRENDIDX,M,1997-07,102.8909,,
CHL,CLI,AMPLITUD,LTRENDIDX,M,1997-08,102.7859,,
CHL,CLI,AMPLITUD,LTRENDIDX,M,1997-09,102.5418,,
CHL,CLI,AMPLITUD,LTRENDIDX,M,1997-10,102.128,,
CHL,CLI,AMPLITUD,LTRENDIDX,M,1997-11,101.6263,,
CHL,CLI,AMPLITUD,LTRENDIDX,M,1997-12,101.1196,,
CHL,CLI,AMPLITUD,LTRENDIDX,M,1998-01,100.6318,,
CHL,CLI,AMPLITUD,LTRENDIDX,M,1998-02,100.1971,,
CHL,CLI,AMPLITUD,LTRENDIDX,M,1998-03,99.79202,,
CHL,CLI,AMPLITUD,LTRENDIDX,M,1998-04,99.30891,,
CHL,CLI,AMPLITUD,LTRENDIDX,M,1998-05,98.69315,,
CHL,CLI,AMPLITUD,LTRENDIDX,M,1998-06,97.9794,,
CHL,CLI,AMPLITUD,LTRENDIDX,M,1998-07,97.30186,,
CHL,CLI,AMPLITUD,LTRENDIDX,M,1998-08,96.77654,,
CHL,CLI,AMPLITUD,LTRENDIDX,M,1998-09,96.54364,,
CHL,CLI,AMPLITUD,LTRENDIDX,M,1998-10,96.6897,,
CHL,CLI,AMPLITUD,LTRENDIDX,M,1998-11,97.1957,,
CHL,CLI,AMPLITUD,LTRENDIDX,M,1998-12,97.91687,,
CHL,CLI,AMPLITUD,LTRENDIDX,M,1999-01,98.65685,,
CHL,CLI,AMPLITUD,LTRENDIDX,M,1999-02,99.3047,,
CHL,CLI,AMPLITUD,LTRENDIDX,M,1999-03,99.80438,,
CHL,CLI,AMPLITUD,LTRENDIDX,M,1999-04,100.1671,,
CHL,CLI,AMPLITUD,LTRENDIDX,M,1999-05,100.4485,,
CHL,CLI,AMPLITUD,LTRENDIDX,M,1999-06,100.6666,,
CHL,CLI,AMPLITUD,LTRENDIDX,M,1999-07,100.8588,,
CHL,CLI,AMPLITUD,LTRENDIDX,M,1999-08,101.0432,,
CHL,CLI,AMPLITUD,LTRENDIDX,M,1999-09,101.2296,,
CHL,CLI,AMPLITUD,LTRENDIDX,M,1999-10,101.4209,,
CHL,CLI,AMPLITUD,LTRENDIDX,M,1999-11,101.6116,,
CHL,CLI,AMPLITUD,LTRENDIDX,M,1999-12,101.7421,,
CHL,CLI,AMPLITUD,LTRENDIDX,M,2000-01,101.7567,,
CHL,CLI,AMPLITUD,LTRENDIDX,M,2000-02,101.5979,,
CHL,CLI,AMPLITUD,LTRENDIDX,M,2000-03,101.3098,,
CHL,CLI,AMPLITUD,LTRENDIDX,M,2000-04,100.9337,,
CHL,CLI,AMPLITUD,LTRENDIDX,M,2000-05,100.5543,,
CHL,CLI,AMPLITUD,LTRENDIDX,M,2000-06,100.2474,,
CHL,CLI,AMPLITUD,LTRENDIDX,M,2000-07,100.0371,,
CHL,CLI,AMPLITUD,LTRENDIDX,M,2000-08,99.83063,,
CHL,CLI,AMPLITUD,LTRENDIDX,M,2000-09,99.63187,,
CHL,CLI,AMPLITUD,LTRENDIDX,M,2000-10,99.43633,,
CHL,CLI,AMPLITUD,LTRENDIDX,M,2000-11,99.23285,,
CHL,CLI,AMPLITUD,LTRENDIDX,M,2000-12,99.06446,,
CHL,CLI,AMPLITUD,LTRENDIDX,M,2001-01,99.0405,,
CHL,CLI,AMPLITUD,LTRENDIDX,M,2001-02,99.1534,,
CHL,CLI,AMPLITUD,LTRENDIDX,M,2001-03,99.37943,,
CHL,CLI,AMPLITUD,LTRENDIDX,M,2001-04,99.65957,,
CHL,CLI,AMPLITUD,LTRENDIDX,M,2001-05,99.9343,,
CHL,CLI,AMPLITUD,LTRENDIDX,M,2001-06,100.1471,,
CHL,CLI,AMPLITUD,LTRENDIDX,M,2001-07,100.2694,,
CHL,CLI,AMPLITUD,LTRENDIDX,M,2001-08,100.2428,,
CHL,CLI,AMPLITUD,LTRENDIDX,M,2001-09,100.0221,,
CHL,CLI,AMPLITUD,LTRENDIDX,M,2001-10,99.63286,,
CHL,CLI,AMPLITUD,LTRENDIDX,M,2001-11,99.10502,,
CHL,CLI,AMPLITUD,LTRENDIDX,M,2001-12,98.51396,,
CHL,CLI,AMPLITUD,LTRENDIDX,M,2002-01,97.94008,,
CHL,CLI,AMPLITUD,LTRENDIDX,M,2002-02,97.40634,,
CHL,CLI,AMPLITUD,LTRENDIDX,M,2002-03,96.93196,,
CHL,CLI,AMPLITUD,LTRENDIDX,M,2002-04,96.54606,,
CHL,CLI,AMPLITUD,LTRENDIDX,M,2002-05,96.24091,,
CHL,CLI,AMPLITUD,LTRENDIDX,M,2002-06,96.00108,,
CHL,CLI,AMPLITUD,LTRENDIDX,M,2002-07,95.84095,,
CHL,CLI,AMPLITUD,LTRENDIDX,M,2002-08,95.8431,,
CHL,CLI,AMPLITUD,LTRENDIDX,M,2002-09,95.98252,,
CHL,CLI,AMPLITUD,LTRENDIDX,M,2002-10,96.251,,
CHL,CLI,AMPLITUD,LTRENDIDX,M,2002-11,96.60812,,
CHL,CLI,AMPLITUD,LTRENDIDX,M,2002-12,97.00332,,
CHL,CLI,AMPLITUD,LTRENDIDX,M,2003-01,97.39239,,
CHL,CLI,AMPLITUD,LTRENDIDX,M,2003-02,97.75375,,
CHL,CLI,AMPLITUD,LTRENDIDX,M,2003-03,98.047,,
CHL,CLI,AMPLITUD,LTRENDIDX,M,2003-04,98.27371,,
CHL,CLI,AMPLITUD,LTRENDIDX,M,2003-05,98.4806,,
CHL,CLI,AMPLITUD,LTRENDIDX,M,2003-06,98.63744,,
CHL,CLI,AMPLITUD,LTRENDIDX,M,2003-07,98.68165,,
CHL,CLI,AMPLITUD,LTRENDIDX,M,2003-08,98.64973,,
CHL,CLI,AMPLITUD,LTRENDIDX,M,2003-09,98.63133,,
CHL,CLI,AMPLITUD,LTRENDIDX,M,2003-10,98.64799,,
CHL,CLI,AMPLITUD,LTRENDIDX,M,2003-11,98.727,,
CHL,CLI,AMPLITUD,LTRENDIDX,M,2003-12,98.96435,,
CHL,CLI,AMPLITUD,LTRENDIDX,M,2004-01,99.33294,,
CHL,CLI,AMPLITUD,LTRENDIDX,M,2004-02,99.81934,,
CHL,CLI,AMPLITUD,LTRENDIDX,M,2004-03,100.351,,
CHL,CLI,AMPLITUD,LTRENDIDX,M,2004-04,100.8724,,
CHL,CLI,AMPLITUD,LTRENDIDX,M,2004-05,101.3656,,
CHL,CLI,AMPLITUD,LTRENDIDX,M,2004-06,101.8407,,
CHL,CLI,AMPLITUD,LTRENDIDX,M,2004-07,102.2663,,
CHL,CLI,AMPLITUD,LTRENDIDX,M,2004-08,102.5513,,
CHL,CLI,AMPLITUD,LTRENDIDX,M,2004-09,102.6851,,
CHL,CLI,AMPLITUD,LTRENDIDX,M,2004-10,102.6716,,
CHL,CLI,AMPLITUD,LTRENDIDX,M,2004-11,102.5206,,
CHL,CLI,AMPLITUD,LTRENDIDX,M,2004-12,102.2429,,
CHL,CLI,AMPLITUD,LTRENDIDX,M,2005-01,101.9065,,
CHL,CLI,AMPLITUD,LTRENDIDX,M,2005-02,101.5516,,
CHL,CLI,AMPLITUD,LTRENDIDX,M,2005-03,101.2344,,
CHL,CLI,AMPLITUD,LTRENDIDX,M,2005-04,100.9587,,
CHL,CLI,AMPLITUD,LTRENDIDX,M,2005-05,100.7488,,
CHL,CLI,AMPLITUD,LTRENDIDX,M,2005-06,100.6069,,
CHL,CLI,AMPLITUD,LTRENDIDX,M,2005-07,100.5594,,
CHL,CLI,AMPLITUD,LTRENDIDX,M,2005-08,100.5901,,
CHL,CLI,AMPLITUD,LTRENDIDX,M,2005-09,100.633,,
CHL,CLI,AMPLITUD,LTRENDIDX,M,2005-10,100.6945,,
CHL,CLI,AMPLITUD,LTRENDIDX,M,2005-11,100.7764,,
CHL,CLI,AMPLITUD,LTRENDIDX,M,2005-12,100.8292,,
CHL,CLI,AMPLITUD,LTRENDIDX,M,2006-01,100.832,,
CHL,CLI,AMPLITUD,LTRENDIDX,M,2006-02,100.8552,,
